Zipcode,Population,Median Age,Household Income,Per Capita Income
45669,10124.0,44.6,52932.0,28339.0
45672,1462.0,49.4,51302.0,19501.0
45673,312.0,35.5,34583.0,17980.0
45674,722.0,21.0,24743.0,14095.0
45678,1210.0,42.5,51008.0,24860.0
45679,2718.0,37.6,33041.0,20189.0
45680,12435.0,40.2,43365.0,22139.0
45681,1910.0,42.1,36223.0,18237.0
45682,2338.0,40.4,32635.0,19585.0
45684,1718.0,50.3,51029.0,25709.0
45685,891.0,33.1,33500.0,19683.0
45686,3485.0,38.0,36432.0,15119.0
45688,583.0,41.4,36932.0,21446.0
45690,14279.0,39.9,41713.0,22759.0
45692,8518.0,39.0,37355.0,21630.0
45693,8219.0,39.5,38582.0,18210.0
45694,12205.0,41.0,51028.0,25357.0
45695,576.0,43.1,34906.0,16665.0
45696,1493.0,33.8,67315.0,23353.0
45697,5304.0,39.0,39375.0,18631.0
45698,407.0,51.9,48125.0,21815.0
45701,34559.0,22.8,29436.0,17201.0
45710,5922.0,42.7,47609.0,22223.0
45711,1321.0,41.7,46296.0,17401.0
45714,9540.0,45.6,38542.0,22801.0
45715,2450.0,46.2,39722.0,22263.0
45716,423.0,41.9,54167.0,28189.0
45719,1220.0,35.8,27232.0,13115.0
45723,3545.0,43.3,44632.0,20604.0
45724,1872.0,48.9,54505.0,24588.0
45727,464.0,41.8,28750.0,13180.0
45729,1513.0,37.0,66103.0,25953.0
45732,4410.0,39.8,39893.0,18099.0
45734,496.0,42.5,46250.0,20086.0
45735,1824.0,50.6,45898.0,22741.0
45740,582.0,35.0,40625.0,15624.0
45741,1069.0,41.5,31719.0,16434.0
45742,2857.0,49.1,65435.0,29328.0
45743,1527.0,40.4,51293.0,20689.0
45744,2349.0,45.7,47820.0,24937.0
45745,1414.0,41.1,48696.0,19120.0
45750,27464.0,41.9,40379.0,24667.0
45760,3294.0,42.4,24814.0,16231.0
45761,1604.0,38.2,42619.0,25835.0
45764,9259.0,37.4,31408.0,16803.0
45766,999.0,52.9,31827.0,18829.0
45767,2696.0,48.0,40996.0,22909.0
45768,1481.0,47.3,49200.0,25268.0
45769,7106.0,42.5,38373.0,20814.0
45770,600.0,27.5,19750.0,12890.0
45771,3539.0,41.0,44000.0,19912.0
45772,1870.0,49.6,41705.0,21772.0
45775,1130.0,47.9,32011.0,24115.0
45776,593.0,39.8,36513.0,26795.0
45778,731.0,48.7,43179.0,21430.0
45779,652.0,41.8,39444.0,20629.0
45780,3427.0,34.9,33608.0,17356.0
45782,359.0,43.5,22250.0,11504.0
45784,3339.0,41.1,46341.0,19354.0
45786,3644.0,42.3,63913.0,26909.0
45788,1358.0,39.2,47778.0,19173.0
45801,23907.0,35.7,34982.0,17529.0
45804,15482.0,34.3,28733.0,15584.0
45805,23837.0,35.8,48467.0,25290.0
45806,11195.0,45.6,55798.0,29608.0
45807,11346.0,45.4,59883.0,29147.0
45808,401.0,34.6,43594.0,22195.0
45809,143.0,26.9,66544.0,23050.0
45810,8502.0,24.8,43079.0,18871.0
45812,1964.0,34.7,37587.0,18876.0
45813,3816.0,39.6,49611.0,25098.0
45814,3202.0,31.9,58221.0,24161.0
45816,347.0,43.8,43472.0,22806.0
45817,6583.0,38.8,60284.0,27600.0
45819,304.0,31.0,46406.0,20158.0
45820,390.0,42.6,39500.0,22663.0
45821,1325.0,45.8,56723.0,24238.0
45822,19328.0,43.0,47520.0,25031.0
45826,363.0,46.5,54750.0,28853.0
45827,2016.0,34.4,62625.0,26975.0
45828,6007.0,42.1,54333.0,25394.0
45830,6012.0,39.2,56438.0,24041.0
45831,3398.0,43.8,51959.0,22815.0
22901,32854.0,41.1,61023.0,40173.0
22902,22827.0,35.4,56620.0,34628.0
22903,38869.0,27.4,52191.0,32265.0
22911,18039.0,40.0,76492.0,39493.0
22920,3800.0,51.9,58396.0,35463.0
22922,1851.0,36.7,44435.0,22568.0
22923,4845.0,41.6,72917.0,31157.0
22932,7942.0,40.7,73897.0,33732.0
22935,728.0,42.9,38750.0,28976.0
22936,4805.0,47.6,109811.0,48113.0
22937,1754.0,32.3,43073.0,19845.0
22938,1713.0,41.3,68472.0,28833.0
22939,5527.0,41.7,64840.0,30521.0
22940,1143.0,42.5,46563.0,24790.0
22942,8100.0,46.7,53016.0,30411.0
22946,236.0,36.5,79306.0,51219.0
22947,4285.0,51.9,77094.0,52560.0
22949,1128.0,55.0,23574.0,30326.0
22952,2510.0,44.4,49083.0,22275.0
22958,1912.0,64.1,70917.0,56215.0
22959,1207.0,53.9,70075.0,36467.0
22960,10650.0,41.0,47021.0,25032.0
22963,14591.0,43.6,65941.0,31007.0
22964,210.0,35.3,54875.0,18768.0
22967,1762.0,45.2,57109.0,26401.0
22968,10099.0,40.2,73548.0,28853.0
22969,1166.0,46.4,60216.0,25247.0
22971,1697.0,44.6,40750.0,18548.0
22973,6544.0,41.7,51383.0,26394.0
22974,6804.0,38.2,80231.0,28055.0
22976,562.0,22.6,36458.0,10153.0
22980,31502.0,41.4,48203.0,23346.0
23002,9946.0,46.0,54858.0,26416.0
23004,820.0,47.7,43603.0,19607.0
23005,15486.0,39.4,55833.0,30760.0
23009,6696.0,39.9,70037.0,31242.0
23011,1605.0,43.3,55000.0,25983.0
23015,4499.0,38.1,76982.0,29225.0
23021,280.0,61.3,85870.0,34386.0
23022,1500.0,29.8,62426.0,25568.0
23024,8911.0,43.0,50506.0,29312.0
23025,164.0,60.2,71205.0,27944.0
23027,1197.0,44.4,34557.0,21690.0
23030,4933.0,48.8,50612.0,30636.0
23032,214.0,53.8,48000.0,27330.0
23035,1491.0,39.4,47992.0,20680.0
23038,1449.0,49.6,30350.0,28193.0
23039,1189.0,46.4,68971.0,43863.0
23040,4471.0,43.0,42621.0,21539.0
23043,1518.0,55.7,47500.0,30691.0
23047,1705.0,52.3,77805.0,36094.0
23050,853.0,41.3,57101.0,31347.0
23055,1011.0,46.3,63806.0,22068.0
23056,256.0,66.7,46990.0,29738.0
23059,34695.0,39.3,106835.0,45702.0
23060,34017.0,38.8,79734.0,37636.0
23061,21279.0,44.5,67428.0,30989.0
23062,2076.0,45.3,49092.0,27872.0
23063,4745.0,39.8,61829.0,29203.0
23065,2309.0,45.1,63942.0,30971.0
23066,488.0,48.5,57885.0,34955.0
23068,389.0,39.3,63500.0,30847.0
23069,3229.0,44.3,70083.0,25008.0
23070,612.0,62.2,101354.0,49241.0
23071,1544.0,58.1,89583.0,46713.0
23072,11690.0,41.5,55390.0,28963.0
23075,10575.0,35.7,40092.0,20495.0
23076,802.0,51.0,90792.0,26789.0
23079,695.0,26.6,81500.0,25904.0
23083,2301.0,35.0,53382.0,17443.0
23084,1845.0,44.4,56042.0,24064.0
23085,415.0,45.6,39365.0,28723.0
23086,3082.0,47.1,57829.0,27890.0
23089,5562.0,38.9,57331.0,26176.0
23091,345.0,58.3,80722.0,30134.0
23092,746.0,30.1,70774.0,21208.0
23093,12814.0,43.7,56848.0,26136.0
23102,3026.0,45.9,93221.0,36497.0
23103,5039.0,54.4,102476.0,64044.0
23106,1020.0,31.0,36389.0,13122.0
23108,270.0,31.5,75417.0,30392.0
23109,2458.0,54.8,70380.0,36298.0
23110,617.0,52.2,51406.0,25781.0
23111,37033.0,41.0,72879.0,31736.0
23112,50756.0,36.4,82771.0,34192.0
23113,24505.0,45.6,107500.0,56773.0
23114,18505.0,37.8,89970.0,39480.0
23115,233.0,28.8,33942.0,14783.0
23116,27470.0,41.8,97277.0,39475.0
23117,8633.0,49.6,64357.0,33367.0
23119,306.0,65.9,78672.0,67922.0
23120,7575.0,37.2,130331.0,41595.0
23123,1776.0,43.7,38125.0,23770.0
23124,3260.0,50.0,69858.0,31490.0
23125,59.0,64.0,22639.0,14722.0
23126,170.0,57.8,53287.0,32826.0
23128,1183.0,44.8,66378.0,32557.0
23129,428.0,40.4,111643.0,47711.0
23139,24396.0,43.8,75476.0,33265.0
23140,6312.0,41.9,69428.0,33784.0
23141,5872.0,44.0,77982.0,38433.0
23146,3156.0,44.9,89138.0,38270.0
23148,2217.0,43.4,54688.0,25549.0
23149,3096.0,45.9,48859.0,22829.0
23150,11372.0,40.3,57873.0,27594.0
23153,987.0,53.1,75833.0,53104.0
23156,1597.0,47.8,44098.0,24477.0
23161,140.0,64.1,58646.0,38177.0
23168,6385.0,38.3,87074.0,33861.0
23169,1363.0,49.7,52031.0,24892.0
23175,1782.0,55.7,36989.0,27770.0
23176,476.0,56.7,43125.0,25799.0
23177,568.0,32.3,55714.0,22817.0
23180,367.0,44.4,49904.0,26395.0
23181,5711.0,40.8,63008.0,26834.0
23185,47766.0,41.2,70928.0,37433.0
23188,40742.0,44.5,70000.0,36832.0
23192,6906.0,46.6,88875.0,39242.0
23219,3587.0,27.4,19838.0,27387.0
23220,34303.0,26.2,36628.0,26490.0
23221,15832.0,34.4,60454.0,49116.0
23222,25790.0,38.0,35314.0,19467.0
23223,48938.0,32.8,36855.0,22344.0
23224,36702.0,32.1,32496.0,16059.0
23225,40059.0,37.0,41588.0,26557.0
23226,15809.0,37.3,80354.0,58623.0
23227,26302.0,42.3,47407.0,30295.0
23228,36191.0,34.6,46293.0,25110.0
23229,34366.0,40.4,73966.0,42757.0
23230,5928.0,41.0,50581.0,34013.0
23231,36285.0,37.7,51445.0,25705.0
23233,30131.0,38.7,98553.0,47180.0
23234,44295.0,34.3,45798.0,21565.0
23235,31170.0,43.3,70128.0,35371.0
23236,26705.0,40.8,70649.0,33193.0
23237,21518.0,36.6,51382.0,23714.0
23238,26083.0,42.7,65682.0,42118.0
23294,18044.0,31.4,53420.0,27355.0
23301,1223.0,53.6,31453.0,26709.0
23303,1121.0,50.6,49340.0,35692.0
23306,898.0,48.3,67500.0,28344.0
23307,582.0,41.5,30833.0,18964.0
23308,1846.0,44.5,35256.0,17841.0
23310,4422.0,49.0,35318.0,22694.0
23313,96.0,45.2,65132.0,33021.0
23314,7471.0,41.4,79479.0,36731.0
23315,1643.0,46.4,62625.0,27167.0
23320,54310.0,36.3,65404.0,31791.0
23321,34883.0,36.3,68585.0,29954.0
23322,62968.0,39.8,92662.0,34256.0
23323,37183.0,35.6,71124.0,27553.0
23324,23558.0,30.9,38758.0,18937.0
23325,17741.0,36.8,54973.0,25411.0
23336,2930.0,54.4,47438.0,31201.0
23337,543.0,41.6,39706.0,18638.0
23347,574.0,39.6,29336.0,17900.0
23350,3255.0,48.8,26611.0,20010.0
23356,1221.0,43.0,50833.0,32978.0
23357,763.0,38.9,47250.0,17358.0
23359,1003.0,35.4,37076.0,19374.0
23405,1128.0,56.7,45288.0,27924.0
23410,2792.0,46.0,41157.0,20187.0
23413,1124.0,47.4,47000.0,22879.0
23415,1761.0,38.7,44750.0,19570.0
23417,3137.0,55.0,35395.0,27510.0
23418,838.0,56.0,54886.0,27899.0
23420,2746.0,34.1,31791.0,22964.0
23421,4600.0,38.2,40313.0,19792.0
23422,203.0,55.6,21732.0,18939.0
23423,365.0,56.4,59286.0,27078.0
23426,200.0,49.9,33977.0,20095.0
23427,198.0,59.5,32917.0,26892.0
23430,17388.0,47.1,67274.0,33190.0
23432,1138.0,54.0,77750.0,38629.0
23433,1100.0,53.4,78558.0,45672.0
23434,49020.0,37.0,53323.0,24672.0
23435,27895.0,37.1,84265.0,37071.0
23436,1094.0,46.3,110909.0,51844.0
23437,3849.0,47.9,60395.0,27747.0
23438,2046.0,43.4,64924.0,25019.0
23440,491.0,55.3,39231.0,22977.0
23442,1183.0,39.0,33409.0,20892.0
23451,42761.0,37.1,62227.0,42948.0
23452,60333.0,36.0,61997.0,31315.0
23453,36533.0,32.8,64244.0,26043.0
23454,61172.0,34.9,63542.0,33039.0
23455,49598.0,34.9,66017.0,35411.0
23456,53271.0,37.9,93745.0,34549.0
23457,4323.0,44.1,77008.0,37107.0
23459,1144.0,22.0,43472.0,16040.0
23462,61786.0,32.4,59276.0,27092.0
23464,75119.0,36.2,71376.0,30202.0
23480,297.0,62.1,30260.0,20858.0
23486,229.0,38.7,59934.0,19211.0
23487,6396.0,40.6,52778.0,23805.0
23502,21282.0,35.7,47011.0,22849.0
23503,32018.0,32.6,47422.0,25712.0
23504,22517.0,27.7,27495.0,15750.0
23505,32070.0,29.1,40673.0,26075.0
23507,7346.0,31.9,65344.0,42652.0
23508,21699.0,22.6,51736.0,24032.0
23509,13005.0,37.4,43835.0,26942.0
23510,7296.0,30.9,53056.0,35044.0
23511,13850.0,22.4,87685.0,24487.0
23513,30197.0,33.6,42544.0,21576.0
23517,4693.0,30.7,41632.0,31173.0
23518,29983.0,36.4,53559.0,28271.0
23523,8710.0,29.1,26240.0,12480.0
23601,26432.0,36.6,50172.0,26478.0
23602,39471.0,35.9,60608.0,30114.0
23603,3940.0,26.2,53616.0,24580.0
23604,6539.0,21.5,49750.0,16685.0
23605,12829.0,38.2,40189.0,22081.0
23606,29843.0,29.8,54840.0,30139.0
23607,22437.0,32.5,28430.0,16817.0
23608,43383.0,32.0,51529.0,23613.0
23651,429.0,33.2,110833.0,54765.0
23661,13763.0,42.3,41517.0,22634.0
23662,12027.0,43.7,83780.0,38398.0
23663,13861.0,34.3,41175.0,18851.0
23664,9550.0,42.1,58750.0,32142.0
23665,5934.0,22.1,52737.0,18345.0
23666,51728.0,35.6,53464.0,26523.0
23669,42727.0,34.2,46808.0,24190.0
23690,3416.0,29.3,44577.0,27143.0
23691,180.0,17.7,76346.0,15646.0
23692,19347.0,44.1,82888.0,36578.0
23693,23454.0,41.3,98195.0,41932.0
23696,3652.0,47.3,85395.0,40406.0
23701,23577.0,41.6,48150.0,23636.0
23702,11441.0,31.5,34877.0,17927.0
13316,6687.0,41.5,44719.0,21502.0
13317,3917.0,42.0,50900.0,23190.0
13318,1175.0,41.6,58864.0,26192.0
13319,913.0,31.1,40833.0,16221.0
13320,2139.0,47.1,55781.0,26540.0
13321,1247.0,37.9,50168.0,22009.0
13322,775.0,46.7,45368.0,24239.0
13323,11087.0,42.9,63169.0,32126.0
13324,2215.0,45.7,37267.0,19972.0
13325,962.0,44.6,50391.0,33589.0
13326,5615.0,52.1,60268.0,37260.0
13327,1983.0,40.6,43676.0,21557.0
13328,1389.0,42.6,55313.0,28415.0
13329,4227.0,39.9,43295.0,19911.0
13331,202.0,70.4,74063.0,56530.0
13332,2583.0,34.3,44114.0,19712.0
13333,61.0,50.9,60125.0,19777.0
13334,1270.0,47.3,53750.0,27778.0
13335,1606.0,43.5,57292.0,25890.0
13337,602.0,55.0,51932.0,42705.0
13338,1083.0,54.6,47721.0,26283.0
13339,6625.0,42.2,42936.0,20957.0
13340,7594.0,44.9,45429.0,23408.0
13341,142.0,36.2,107938.0,37724.0
13342,188.0,53.6,56667.0,33555.0
13343,1868.0,42.0,51576.0,27362.0
13346,6284.0,23.0,70227.0,24117.0
13348,1162.0,46.9,42604.0,29171.0
13350,10034.0,43.1,43988.0,22293.0
13353,38.0,65.0,34375.0,24037.0
13354,3351.0,44.2,69788.0,30402.0
13355,861.0,30.3,42672.0,19416.0
13357,11261.0,38.7,42627.0,22174.0
13360,458.0,58.3,41406.0,27012.0
13361,969.0,40.5,51500.0,21739.0
13363,2244.0,40.9,58947.0,27474.0
13364,92.0,51.5,40625.0,26425.0
13365,8809.0,43.5,43922.0,22915.0
13367,8618.0,42.2,54543.0,26387.0
13368,1307.0,43.1,45772.0,22514.0
13402,1721.0,51.3,47500.0,20323.0
13403,7588.0,40.7,81071.0,25783.0
13404,187.0,43.3,32500.0,16510.0
13406,698.0,46.5,54196.0,30064.0
13407,5195.0,44.1,48417.0,24951.0
13408,3898.0,22.2,49167.0,14440.0
13409,2538.0,38.9,53631.0,23222.0
13410,239.0,46.8,53000.0,22970.0
13411,3432.0,49.3,40688.0,21278.0
13413,16514.0,47.1,68184.0,40424.0
13415,66.0,30.7,41250.0,23992.0
13416,2273.0,40.7,56307.0,25100.0
13417,3172.0,43.7,31289.0,21368.0
13418,290.0,44.8,53750.0,24738.0
13420,1198.0,55.1,59750.0,38170.0
13421,13978.0,39.9,46810.0,23031.0
13424,2537.0,43.2,56489.0,24701.0
13425,2325.0,38.3,49118.0,28227.0
13428,1810.0,40.7,46297.0,21330.0
13431,1921.0,46.1,60543.0,24749.0
13433,2035.0,37.3,44103.0,17958.0
13435,193.0,38.7,46250.0,26923.0
13436,88.0,60.7,53750.0,39093.0
13437,464.0,48.5,47917.0,21864.0
13438,3852.0,45.9,51471.0,27935.0
13439,3804.0,46.3,47000.0,24221.0
13440,42154.0,41.9,48906.0,26446.0
13450,76.0,61.4,50179.0,22768.0
13452,4546.0,39.9,40331.0,19941.0
13454,733.0,36.2,36125.0,16116.0
13456,4341.0,44.6,63922.0,33394.0
13459,2346.0,43.7,47348.0,23161.0
13460,4280.0,44.0,44875.0,22975.0
13461,3073.0,46.0,55943.0,31038.0
13464,1206.0,46.0,44500.0,22447.0
13468,416.0,38.5,46000.0,23831.0
13469,1095.0,35.7,70000.0,26851.0
13470,644.0,54.1,41339.0,24730.0
13471,3545.0,40.6,50402.0,20545.0
13472,228.0,55.9,72167.0,37718.0
13473,534.0,49.9,56500.0,26013.0
13476,3336.0,41.7,51563.0,29007.0
13477,1505.0,38.0,46375.0,22453.0
13478,2786.0,44.3,59516.0,24766.0
13480,3406.0,45.7,46146.0,24172.0
13483,219.0,43.1,42188.0,27440.0
13484,252.0,15.6,92796.0,20747.0
13485,1029.0,47.9,40078.0,22140.0
13486,729.0,42.5,55583.0,29064.0
13488,121.0,31.6,62813.0,24986.0
13489,644.0,44.6,50750.0,23886.0
13490,1558.0,41.2,67500.0,31254.0
13491,3641.0,40.3,56181.0,24319.0
13492,11658.0,46.6,61058.0,34925.0
13493,1939.0,37.2,51532.0,20028.0
13494,268.0,55.2,45250.0,28197.0
13495,2233.0,36.4,52500.0,25164.0
13501,38455.0,33.9,31945.0,19112.0
13502,32425.0,37.2,35340.0,20817.0
13601,38624.0,32.6,45971.0,23841.0
13602,3745.0,22.2,51364.0,21938.0
13603,10612.0,22.3,41929.0,17706.0
13605,4949.0,37.6,49142.0,23439.0
13606,3033.0,35.9,54522.0,23097.0
13607,1697.0,52.4,43615.0,27423.0
13608,1483.0,33.2,50882.0,21028.0
13612,2934.0,31.7,60567.0,23979.0
13613,2397.0,42.1,42875.0,20095.0
13614,250.0,56.7,35625.0,25314.0
13615,1104.0,40.4,54830.0,24749.0
13616,2117.0,26.7,45179.0,18912.0
13617,11064.0,28.0,50213.0,21851.0
13618,1752.0,50.1,51157.0,28667.0
13619,10654.0,34.6,53144.0,23325.0
13620,2088.0,41.2,43889.0,22180.0
13621,447.0,43.0,37188.0,20122.0
13622,2808.0,33.3,55123.0,22391.0
13623,43.0,34.4,78750.0,29709.0
13624,5656.0,39.0,59559.0,25028.0
13625,2037.0,47.0,49833.0,24864.0
13626,2282.0,35.4,51471.0,24275.0
13628,184.0,33.6,45000.0,22680.0
13630,1496.0,33.5,55750.0,21554.0
13633,377.0,31.9,67625.0,19876.0
13634,4681.0,35.4,53995.0,22499.0
13635,955.0,41.9,34345.0,18107.0
13636,278.0,38.8,57000.0,23545.0
13637,4182.0,26.9,51956.0,24394.0
13638,232.0,30.7,38750.0,14512.0
13639,215.0,42.2,48750.0,19719.0
13640,378.0,62.0,50536.0,43465.0
13642,9874.0,40.2,39383.0,19984.0
13646,2515.0,42.9,41696.0,21688.0
13647,67.0,62.7,99423.0,43160.0
13648,2140.0,41.6,47031.0,21974.0
13650,1404.0,50.3,56324.0,41694.0
13651,194.0,67.0,79545.0,65526.0
13652,1849.0,41.8,44167.0,21172.0
13654,2994.0,27.8,43490.0,15749.0
13655,3394.0,31.6,31881.0,17093.0
13656,3083.0,39.3,52949.0,21790.0
13658,2084.0,45.0,56227.0,28743.0
13659,494.0,45.7,48646.0,24400.0
13660,1996.0,40.4,41979.0,22422.0
13661,1686.0,42.4,59063.0,25265.0
13662,16661.0,42.0,41889.0,22707.0
13664,446.0,41.7,60313.0,27461.0
13665,1257.0,32.2,60106.0,17815.0
13666,288.0,37.9,24844.0,20642.0
13667,2837.0,36.1,39698.0,19739.0
13668,3267.0,37.3,46356.0,25361.0
13669,16128.0,41.5,42129.0,25118.0
13670,505.0,47.0,40313.0,21872.0
13672,943.0,30.0,48417.0,21300.0
13673,2245.0,33.7,48589.0,22003.0
13676,17140.0,24.5,50271.0,21146.0
13679,1809.0,43.2,47988.0,23211.0
13680,1518.0,39.2,33681.0,27989.0
13681,836.0,36.4,46125.0,20866.0
13682,961.0,41.2,65625.0,26514.0
13684,1235.0,36.3,46250.0,23839.0
13685,2368.0,38.1,56875.0,32190.0
13687,582.0,49.0,43693.0,23609.0
13690,732.0,47.9,40500.0,22394.0
13691,3000.0,40.0,56793.0,30617.0
13692,71.0,72.8,59803.0,40842.0
13693,502.0,43.9,46875.0,27040.0
13694,1519.0,48.0,70134.0,31643.0
13695,134.0,56.6,95156.0,29513.0
13697,2046.0,45.7,37212.0,31704.0
13730,3002.0,47.9,45600.0,21255.0
13731,1067.0,51.7,46842.0,28843.0
13732,7905.0,43.3,77775.0,31984.0
13733,5013.0,45.3,49859.0,25762.0
13734,2475.0,42.7,58333.0,25397.0
13736,2077.0,37.7,60500.0,23211.0
13739,860.0,46.3,50469.0,27382.0
13740,489.0,48.7,50938.0,33164.0
13743,3725.0,40.6,52622.0,25472.0
13744,1139.0,47.6,55395.0,28472.0
13746,2191.0,43.7,51793.0,25408.0
13748,3849.0,43.6,46570.0,22384.0
13750,922.0,46.3,37750.0,18397.0
13751,168.0,46.9,37917.0,18826.0
13752,646.0,57.8,43167.0,43303.0
13753,5668.0,27.8,49693.0,22478.0
13754,3586.0,46.2,44282.0,23225.0
13755,1313.0,45.4,33393.0,19868.0
13756,501.0,49.4,46198.0,24525.0
13757,1139.0,49.7,52056.0,28742.0
13760,44690.0,42.4,52598.0,28847.0
13774,288.0,18.8,71071.0,14051.0
13775,1617.0,43.5,47750.0,22224.0
13776,556.0,50.0,50625.0,25949.0
13777,416.0,51.0,53125.0,25533.0
13778,5766.0,42.9,55410.0,26225.0
13780,1031.0,54.4,47163.0,27863.0
13782,698.0,43.7,47292.0,24683.0
13783,2441.0,48.3,39342.0,23481.0
13784,161.0,41.3,38125.0,14668.0
13786,534.0,39.4,51797.0,23484.0
13787,3903.0,37.8,39634.0,19527.0
13788,1064.0,50.6,51382.0,22974.0
13790,17765.0,38.7,39803.0,23811.0
13794,25.0,55.7,84375.0,39332.0
13795,3704.0,44.8,50299.0,31791.0
13796,1353.0,47.8,51875.0,24294.0
13797,2129.0,39.6,48533.0,22099.0
13801,1228.0,50.3,36691.0,22135.0
13802,563.0,39.1,56071.0,20999.0
13803,4276.0,40.2,55195.0,25799.0
13804,597.0,38.1,54432.0,21774.0
13806,188.0,47.3,62955.0,29040.0
13807,1186.0,48.5,56136.0,31724.0
13808,1427.0,50.6,48068.0,28309.0
13809,1896.0,36.4,50069.0,22995.0
13810,1105.0,49.8,34688.0,22395.0
13811,4509.0,44.0,52500.0,32516.0
13812,2488.0,38.8,48359.0,22264.0
13813,502.0,57.8,42768.0,29070.0
13815,13683.0,40.7,44647.0,22629.0
13820,22388.0,27.2,44614.0,21299.0
13825,3506.0,46.7,50515.0,24442.0
13827,11792.0,46.4,59730.0,31598.0
13830,5124.0,47.3,46742.0,23248.0
13832,756.0,39.5,33415.0,15441.0
13833,4345.0,44.8,47399.0,24932.0
13835,1306.0,43.8,44750.0,25687.0
13838,4778.0,42.0,34753.0,21649.0
13839,1029.0,56.5,44000.0,22340.0
13841,652.0,41.6,43250.0,18911.0
13842,569.0,45.2,77778.0,21560.0
13843,1964.0,43.6,44178.0,22643.0
13844,723.0,40.6,41750.0,19002.0
13846,251.0,55.3,45625.0,24731.0
35114,7953.0,38.4,83462.0,32961.0
35115,14386.0,31.9,39402.0,19076.0
35116,4110.0,45.7,67039.0,30473.0
35117,5217.0,40.1,71875.0,31243.0
35118,3046.0,43.6,51964.0,25654.0
35119,160.0,40.4,2499.0,13519.0
35120,14796.0,36.1,55997.0,21836.0
35121,15080.0,38.9,42500.0,20387.0
35124,23805.0,39.4,68433.0,34716.0
35125,10205.0,38.5,36160.0,18578.0
35126,21253.0,41.7,59996.0,26649.0
35127,10270.0,43.5,63302.0,25404.0
35128,10336.0,41.4,47065.0,28676.0
35130,3101.0,47.0,39315.0,21572.0
35131,4189.0,45.8,29688.0,16504.0
35133,3399.0,42.0,52188.0,20935.0
35135,1856.0,40.6,60833.0,28503.0
35136,1879.0,44.5,32404.0,18808.0
35139,260.0,42.6,29821.0,10971.0
35143,3239.0,46.9,53281.0,28912.0
35146,12572.0,39.2,62236.0,25652.0
35147,5766.0,32.9,76701.0,31363.0
35148,2855.0,39.5,36250.0,18419.0
35149,472.0,46.5,19432.0,10882.0
35150,18260.0,39.1,30776.0,18233.0
35151,7346.0,49.6,39196.0,19597.0
35160,26320.0,42.0,33348.0,18793.0
35171,3963.0,34.7,43649.0,19472.0
35172,2688.0,46.6,38011.0,19475.0
35173,26887.0,41.2,77082.0,35053.0
35175,5578.0,41.8,48409.0,22303.0
35176,850.0,45.9,45921.0,28627.0
35178,4199.0,41.2,53088.0,21270.0
35179,9660.0,37.9,41747.0,22511.0
35180,14444.0,39.4,56152.0,24727.0
35183,749.0,43.3,46164.0,18480.0
35184,6037.0,38.6,35878.0,16511.0
35186,4955.0,45.2,55683.0,31083.0
35188,3296.0,32.2,58333.0,23616.0
35203,3193.0,38.7,18283.0,21939.0
35204,9941.0,45.9,19165.0,13255.0
35205,21141.0,28.5,30910.0,25582.0
35206,16938.0,38.4,29994.0,15841.0
35207,9239.0,35.3,21644.0,12053.0
35208,13693.0,39.2,34304.0,17031.0
35209,29463.0,29.4,49739.0,31286.0
35210,13763.0,47.3,44368.0,31500.0
35211,24637.0,39.6,25717.0,17642.0
35212,13372.0,32.4,27265.0,18203.0
35213,13925.0,36.6,96328.0,60428.0
35214,18114.0,43.4,41906.0,21098.0
35215,48062.0,32.0,39266.0,20590.0
35216,36098.0,33.9,52930.0,36208.0
35217,12980.0,40.7,26238.0,16092.0
35218,7379.0,39.5,22056.0,13194.0
35221,4987.0,41.8,27930.0,15622.0
35222,8488.0,39.7,44986.0,32514.0
35223,10660.0,44.1,117371.0,64130.0
35224,6051.0,32.8,26599.0,15000.0
35226,34514.0,37.4,89375.0,41337.0
35228,10146.0,38.7,35347.0,16989.0
35233,1393.0,28.3,51389.0,31321.0
35234,5264.0,44.8,21926.0,12538.0
35235,18730.0,38.3,50047.0,25136.0
35242,52466.0,39.7,83090.0,47314.0
35243,16870.0,39.9,71042.0,50063.0
35244,33470.0,37.2,81796.0,39884.0
35401,36746.0,22.6,24143.0,11843.0
35404,21397.0,28.0,39439.0,20057.0
35405,43981.0,31.6,47990.0,23943.0
35406,15639.0,41.1,81259.0,44834.0
35441,1067.0,42.3,32955.0,20493.0
35442,5515.0,38.6,22202.0,12790.0
35443,1992.0,29.7,17676.0,12231.0
35444,4001.0,34.2,47956.0,20525.0
35446,1956.0,36.1,46917.0,20035.0
35447,3159.0,40.7,28523.0,18774.0
35452,3337.0,41.4,56495.0,23225.0
35453,11373.0,39.0,46944.0,21418.0
35456,2989.0,48.7,40611.0,21503.0
35458,739.0,30.7,59063.0,19958.0
35459,959.0,39.5,35614.0,13989.0
35460,336.0,52.0,18125.0,13777.0
35461,1875.0,45.8,38594.0,19305.0
35462,4442.0,48.8,22221.0,14292.0
35463,1455.0,40.3,48333.0,21784.0
35464,536.0,34.6,19821.0,13452.0
35466,5492.0,45.6,40567.0,20474.0
35470,5255.0,25.2,14640.0,12178.0
35473,15734.0,37.0,55000.0,25840.0
35474,5983.0,39.9,40478.0,23549.0
35475,15797.0,35.3,72730.0,28758.0
35476,7586.0,32.1,34596.0,17967.0
